GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
94005	3.35e-02	1.26e-02	0.0715	2.49605	0.1784974	1423.32	PIGS	phosphatidylinositol glycan anchor biosynthesis class S
343413	3.35e-02	1.26e-02	0.3796	-2.49587	-0.947358	10.61	FCRL6	Fc receptor like 6
9728	3.36e-02	1.26e-02	0.0819	2.49531	0.204413	1963.37	SECISBP2L	SECIS binding protein 2 like
4833	3.36e-02	1.26e-02	0.0737	-2.49531	-0.1838585	1323.75	NME4	NME/NM23 nucleoside diphosphate kinase 4
104355426	3.36e-02	1.26e-02	0.1167	-2.49514	-0.2912377	47.48	LENG8-AS1	LENG8 antisense RNA 1
222643	3.36e-02	1.26e-02	0.1056	-2.49472	-0.2634271	42.3	UNC5CL	unc-5 family C-terminal like
50809	3.37e-02	1.26e-02	0.0637	2.49429	0.1588254	3517.03	HP1BP3	heterochromatin protein 1 binding protein 3
9716	3.37e-02	1.26e-02	0.0445	2.49409	0.1111005	763.77	AQR	aquarius intron-binding spliceosomal factor
9673	3.37e-02	1.26e-02	0.0526	2.49357	0.131182	913.03	SLC25A44	solute carrier family 25 member 44
23332	3.38e-02	1.27e-02	0.0544	-2.49314	-0.1355365	3967.89	CLASP1	cytoplasmic linker associated protein 1
891	3.38e-02	1.27e-02	0.1182	2.49314	0.294764	64.69	CCNB1	cyclin B1
84986	3.38e-02	1.27e-02	0.0818	-2.49301	-0.2038387	260.37	ARHGAP19	Rho GTPase activating protein 19
637	3.38e-02	1.27e-02	0.1129	2.49291	0.2813836	466.2	BID	BH3 interacting domain death agonist
105378302	3.38e-02	1.27e-02	0.1691	2.49285	0.4214565	28.54	LOC105378302	uncharacterized LOC105378302
751071	3.38e-02	1.27e-02	0.1418	-2.49248	-0.3533928	39.26	CSKMT	citrate synthase lysine methyltransferase
79783	3.38e-02	1.27e-02	0.1384	2.49223	0.344956	121.97	SUGCT	succinyl-CoA:glutarate-CoA transferase
6392	3.38e-02	1.27e-02	0.0842	-2.49204	-0.2098931	3916.83	SDHD	succinate dehydrogenase complex subunit D
100289373	3.38e-02	1.27e-02	0.1858	-2.49199	-0.4630459	27.38	UBAC2-AS1	UBAC2 antisense RNA 1
2181	3.38e-02	1.27e-02	0.0818	2.49187	0.2038876	1977.91	ACSL3	acyl-CoA synthetase long chain family member 3
51365	3.38e-02	1.27e-02	0.1931	2.49177	0.4811271	90.66	PLA1A	phospholipase A1 member A
1911	3.38e-02	1.27e-02	0.0407	-2.4917	-0.1014332	1170.47	PHC1	polyhomeotic homolog 1
414212	3.39e-02	1.27e-02	0.1259	-2.49155	-0.3136555	21.51	GLUD1P2	glutamate dehydrogenase 1 pseudogene 2
93649	3.39e-02	1.27e-02	0.2023	-2.49142	-0.5039869	1925.42	MYOCD	myocardin
1789	3.40e-02	1.28e-02	0.1448	-2.48988	-0.3605389	63.39	DNMT3B	DNA methyltransferase 3 beta
30844	3.40e-02	1.28e-02	0.111	2.48939	0.2762633	2602.39	EHD4	EH domain containing 4
91442	3.41e-02	1.28e-02	0.1895	2.48898	0.4716257	12.24	FAAP24	FA core complex associated protein 24
441155	3.41e-02	1.28e-02	0.0691	2.48871	0.171919	445.79	ZC3H11C	zinc finger CCCH-type containing 11C
9646	3.41e-02	1.28e-02	0.0537	2.4885	0.1337283	1230.06	CTR9	CTR9 homolog, Paf1/RNA polymerase II complex component
220001	3.41e-02	1.28e-02	0.187	-2.48843	-0.4652216	31.46	VWCE	von Willebrand factor C and EGF domains
439996	3.42e-02	1.29e-02	0.2264	2.48765	0.5631633	14.65	IFIT1B	interferon induced protein with tetratricopeptide repeats 1B
158880	3.42e-02	1.29e-02	0.1403	-2.48747	-0.348924	91.89	USP51	ubiquitin specific peptidase 51
10190	3.42e-02	1.29e-02	0.0665	2.48725	0.1653345	551.99	TXNDC9	thioredoxin domain containing 9
83699	3.42e-02	1.29e-02	0.1542	-2.48731	-0.3836181	549.14	SH3BGRL2	SH3 domain binding glutamate rich protein like 2
5101	3.42e-02	1.29e-02	0.1381	-2.48727	-0.3435566	952.34	PCDH9	protocadherin 9
101927404	3.42e-02	1.29e-02	0.1426	2.48714	0.3546302	170.41	LOC101927404	uncharacterized LOC101927404
8636	3.43e-02	1.29e-02	0.0883	2.48671	0.2195584	766.83	SSNA1	SS nuclear autoantigen 1
85358	3.43e-02	1.29e-02	0.1064	-2.48616	-0.2645671	3209.02	SHANK3	SH3 and multiple ankyrin repeat domains 3
4139	3.44e-02	1.29e-02	0.0668	2.48559	0.165957	764.7	MARK1	microtubule affinity regulating kinase 1
220108	3.44e-02	1.29e-02	0.2044	2.48535	0.5079213	284.48	FAM124A	family with sequence similarity 124 member A
2023	3.44e-02	1.30e-02	0.0984	2.48511	0.2444316	4435.71	ENO1	enolase 1
347517	3.45e-02	1.30e-02	0.1429	2.48401	0.3550676	16.37	RAB41	RAB41, member RAS oncogene family
22806	3.45e-02	1.30e-02	0.3052	-2.48364	-0.7578831	37	IKZF3	IKAROS family zinc finger 3
105416157	3.45e-02	1.30e-02	0.16	-2.48362	-0.3973722	61.88	NKILA	NF-kappaB interacting lncRNA
22863	3.45e-02	1.30e-02	0.068	-2.48346	-0.168778	1328.56	ATG14	autophagy related 14
64786	3.46e-02	1.30e-02	0.0493	2.4828	0.1223689	937.49	TBC1D15	TBC1 domain family member 15
102724093	3.46e-02	1.30e-02	0.0934	-2.48244	-0.2318384	133.56	LOC102724093	golgin subfamily A member 6-like protein 4
85001	3.46e-02	1.31e-02	0.1133	-2.48211	-0.2812629	66.46	MGC16275	uncharacterized protein MGC16275
2769	3.46e-02	1.31e-02	0.1722	2.48204	0.427318	37.91	GNA15	G protein subunit alpha 15
5905	3.46e-02	1.31e-02	0.0768	2.48202	0.1906266	1407.13	RANGAP1	Ran GTPase activating protein 1
80243	3.47e-02	1.31e-02	0.1392	-2.48149	-0.3453041	535.88	PREX2	phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2
51021	3.48e-02	1.31e-02	0.0645	2.48038	0.1600207	2179.62	MRPS16	mitochondrial ribosomal protein S16
7177	3.48e-02	1.31e-02	0.2066	-2.48009	-0.5123413	144.29	TPSAB1	tryptase alpha/beta 1
102724530	3.48e-02	1.31e-02	0.2622	2.47987	0.6501923	8.79	LOC102724530	uncharacterized LOC102724530
51075	3.48e-02	1.31e-02	0.0615	2.47988	0.1524853	1618.41	TMX2	thioredoxin related transmembrane protein 2
23423	3.48e-02	1.31e-02	0.1338	2.47985	0.3317466	552.94	TMED3	transmembrane p24 trafficking protein 3
23035	3.49e-02	1.32e-02	0.1027	-2.47942	-0.2546347	254.97	PHLPP2	PH domain and leucine rich repeat protein phosphatase 2
5523	3.49e-02	1.32e-02	0.1217	2.47933	0.301791	3908.74	PPP2R3A	protein phosphatase 2 regulatory subunit B''alpha
100272217	3.50e-02	1.32e-02	0.1804	-2.4784	-0.4471133	41.58	LOC100272217	uncharacterized LOC100272217
3078	3.50e-02	1.32e-02	0.2126	-2.47828	-0.5268935	197.39	CFHR1	complement factor H related 1
348793	3.50e-02	1.32e-02	0.0762	2.47777	0.1888898	144.26	WDR53	WD repeat domain 53
5710	3.50e-02	1.32e-02	0.0639	2.47744	0.1582887	2786.95	PSMD4	proteasome 26S subunit ubiquitin receptor, non-ATPase 4
105377091	3.51e-02	1.33e-02	0.2518	-2.47681	-0.6236412	11.69	LOC105377091	
23417	3.51e-02	1.33e-02	0.1332	-2.4764	-0.3297699	4889.81	MLYCD	malonyl-CoA decarboxylase
10428	3.51e-02	1.33e-02	0.0788	2.47618	0.1951192	726.21	CFDP1	craniofacial development protein 1
643246	3.52e-02	1.33e-02	0.0707	-2.476	-0.1751613	600.41	MAP1LC3B2	microtubule associated protein 1 light chain 3 beta 2
1801	3.52e-02	1.33e-02	0.0599	-2.47589	-0.1483413	755.69	DPH1	diphthamide biosynthesis 1
102724552	3.52e-02	1.33e-02	0.229	-2.47552	-0.5668078	10.15	RERE-AS1	RERE antisense RNA 1
8460	3.52e-02	1.33e-02	0.0976	-2.47544	-0.241572	158.47	TPST1	tyrosylprotein sulfotransferase 1
729220	3.52e-02	1.33e-02	0.2101	-2.47543	-0.5200533	10.78	FLJ45513	uncharacterized LOC729220
741	3.52e-02	1.33e-02	0.1246	-2.47532	-0.3083184	113.88	ZNHIT2	zinc finger HIT-type containing 2
6908	3.53e-02	1.33e-02	0.0526	-2.4746	-0.1300507	265.22	TBP	TATA-box binding protein
8027	3.53e-02	1.33e-02	0.0821	-2.4745	-0.2030755	1063.68	STAM	signal transducing adaptor molecule
3595	3.53e-02	1.33e-02	0.151	-2.47443	-0.3737045	25	IL12RB2	interleukin 12 receptor subunit beta 2
1201	3.53e-02	1.34e-02	0.0834	2.47366	0.2062338	347.07	CLN3	CLN3 lysosomal/endosomal transmembrane protein, battenin
65095	3.54e-02	1.34e-02	0.0683	2.4734	0.1689031	701.15	KRI1	KRI1 homolog
115019	3.54e-02	1.34e-02	0.1924	2.47328	0.475938	1396.66	SLC26A9	solute carrier family 26 member 9
285500	3.54e-02	1.34e-02	0.1672	2.47302	0.413481	10.51	AGA-DT	AGA divergent transcript
694	3.54e-02	1.34e-02	0.1277	-2.47305	-0.3157046	2395.67	BTG1	BTG anti-proliferation factor 1
51706	3.54e-02	1.34e-02	0.1134	-2.47288	-0.2804873	4646.21	CYB5R1	cytochrome b5 reductase 1
4613	3.54e-02	1.34e-02	0.3687	-2.47292	-0.9117781	15.33	MYCN	MYCN proto-oncogene, bHLH transcription factor
10954	3.54e-02	1.34e-02	0.1125	2.47256	0.2782726	164.72	PDIA5	protein disulfide isomerase family A member 5
114789	3.54e-02	1.34e-02	0.1108	-2.47261	-0.274072	281.37	SLC25A25	solute carrier family 25 member 25
239	3.54e-02	1.34e-02	0.0978	-2.47253	-0.2417797	72.75	ALOX12	arachidonate 12-lipoxygenase, 12S type
93611	3.55e-02	1.34e-02	0.076	-2.47179	-0.1878067	506.69	FBXO44	F-box protein 44
130872	3.55e-02	1.35e-02	0.059	-2.47132	-0.1457868	1983.09	AHSA2P	activator of HSP90 ATPase homolog 2, pseudogene
51421	3.55e-02	1.35e-02	0.1433	-2.4714	-0.3540283	2230.2	AMOTL2	angiomotin like 2
22902	3.55e-02	1.35e-02	0.0634	2.47123	0.1567541	1039.46	RUFY3	RUN and FYVE domain containing 3
80028	3.55e-02	1.35e-02	0.0943	-2.47136	-0.2330947	368.13	FBXL18	F-box and leucine rich repeat protein 18
80036	3.55e-02	1.35e-02	0.242	-2.47124	-0.5981176	16.76	TRPM3	transient receptor potential cation channel subfamily M member 3
7005	3.56e-02	1.35e-02	0.0987	-2.47075	-0.2438251	1428.23	TEAD3	TEA domain transcription factor 3
10569	3.56e-02	1.35e-02	0.0576	2.4698	0.1423252	1665.25	SLU7	SLU7 homolog, splicing factor
892	3.57e-02	1.35e-02	0.0581	-2.46931	-0.1434066	564.17	CCNC	cyclin C
1164	3.57e-02	1.36e-02	0.2036	2.46867	0.5027249	61.46	CKS2	CDC28 protein kinase regulatory subunit 2
63876	3.58e-02	1.36e-02	0.1417	2.46858	0.3498652	149.44	PKNOX2	PBX/knotted 1 homeobox 2
55861	3.58e-02	1.36e-02	0.1165	2.46855	0.2877044	3121.61	DBNDD2	dysbindin domain containing 2
105378083	3.58e-02	1.36e-02	0.1353	2.46839	0.3339103	27.21	TAGAP-AS1	TAGAP antisense RNA 1
23541	3.58e-02	1.36e-02	0.1498	2.46777	0.3696221	31.54	SEC14L2	SEC14 like lipid binding 2
105369438	3.58e-02	1.36e-02	0.1603	-2.46753	-0.3954307	16.25	PIWIL4-AS1	PIWIL4 antisense RNA 1
107986281	3.59e-02	1.36e-02	0.2416	2.4673	0.5962214	9.07	LOC107986281	uncharacterized LOC107986281
91683	3.59e-02	1.36e-02	0.4476	-2.46695	-1.1040828	10.18	SYT12	synaptotagmin 12
58517	3.59e-02	1.36e-02	0.0585	2.46648	0.1441701	2388.03	RBM25	RNA binding motif protein 25
101409257	3.59e-02	1.37e-02	0.1244	2.46626	0.3067644	45.3	EZR-AS1	EZR antisense RNA 1
6342	3.60e-02	1.37e-02	0.0643	2.46616	0.1584915	3464.18	SCP2	sterol carrier protein 2
26789	3.60e-02	1.37e-02	0.1951	-2.4661	-0.4812536	13.97	SNORD59A	small nucleolar RNA, C/D box 59A
4776	3.60e-02	1.37e-02	0.0988	2.466	0.2436792	687.19	NFATC4	nuclear factor of activated T cells 4
114004397	3.60e-02	1.37e-02	0.1113	-2.46569	-0.2745305	97.14	CA5BP1-CA5B	CA5BP1-CA5B readthrough
116535	3.60e-02	1.37e-02	0.1794	2.46562	0.44221	86.64	MRGPRF	MAS related GPR family member F
105371792	3.61e-02	1.37e-02	0.1152	2.46485	0.2840444	26.78	LOC105371792	uncharacterized LOC105371792
23090	3.61e-02	1.37e-02	0.1684	-2.46446	-0.4150422	266.98	ZNF423	zinc finger protein 423
79132	3.61e-02	1.37e-02	0.1595	-2.46431	-0.3931231	177.18	DHX58	DExH-box helicase 58
406	3.61e-02	1.37e-02	0.2295	2.46424	0.5655617	503.45	BMAL1	basic helix-loop-helix ARNT like 1
220930	3.62e-02	1.38e-02	0.0827	-2.4632	-0.2036745	116.14	ZEB1-AS1	ZEB1 antisense RNA 1
100129195	3.63e-02	1.38e-02	0.1048	-2.46188	-0.2580055	260.31	ZSCAN16-AS1	ZSCAN16 antisense RNA 1
26791	3.64e-02	1.38e-02	0.2485	-2.4614	-0.6116196	7.44	SNORD58A	small nucleolar RNA, C/D box 58A
125893	3.64e-02	1.38e-02	0.0808	2.46114	0.1988109	113.97	ZNF816	zinc finger protein 816
100616668	3.64e-02	1.39e-02	0.1398	-2.46096	-0.3441625	39.6	TPTE2P5	TPTE2 pseudogene 5
55379	3.64e-02	1.39e-02	0.0824	2.46092	0.2028801	1011.62	LRRC59	leucine rich repeat containing 59
10452	3.64e-02	1.39e-02	0.0646	2.4609	0.158873	931.06	TOMM40	translocase of outer mitochondrial membrane 40
145781	3.64e-02	1.39e-02	0.1027	2.46076	0.2528132	14885.83	GCOM1	GCOM1, MYZAP-POLR2M combined locus
220004	3.64e-02	1.39e-02	0.1074	-2.46041	-0.2641435	48.09	PPP1R32	protein phosphatase 1 regulatory subunit 32
7873	3.65e-02	1.39e-02	0.1509	2.46024	0.3712612	692.97	MANF	mesencephalic astrocyte derived neurotrophic factor
56895	3.65e-02	1.39e-02	0.1048	-2.46001	-0.2577935	160.41	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4
645967	3.65e-02	1.39e-02	0.1738	-2.45959	-0.4274482	11.85	LOC645967	uncharacterized LOC645967
56257	3.66e-02	1.39e-02	0.0831	-2.45916	-0.204296	748.53	MEPCE	methylphosphate capping enzyme
10818	3.66e-02	1.39e-02	0.0892	-2.45892	-0.2192261	540.36	FRS2	fibroblast growth factor receptor substrate 2
5412	3.66e-02	1.39e-02	0.0988	-2.45897	-0.2429486	1219.34	UBL3	ubiquitin like 3
100129034	3.66e-02	1.39e-02	0.056	2.45887	0.1377736	1116.64	LOC100129034	uncharacterized LOC100129034
26523	3.66e-02	1.39e-02	0.0494	-2.45869	-0.1213409	930.2	AGO1	argonaute RISC component 1
9414	3.66e-02	1.40e-02	0.114	2.45837	0.2802238	3840.79	TJP2	tight junction protein 2
101060200	3.66e-02	1.40e-02	0.1098	2.45801	0.2698652	31.08	ZNF891	zinc finger protein 891
5347	3.67e-02	1.40e-02	0.1575	2.45768	0.3869776	35.92	PLK1	polo like kinase 1
100287846	3.67e-02	1.40e-02	0.1752	-2.45757	-0.4305841	42.95	LOC100287846	uncharacterized LOC100287846
5621	3.67e-02	1.40e-02	0.0816	2.45744	0.2004974	7007.54	PRNP	prion protein
26130	3.67e-02	1.40e-02	0.0487	2.45738	0.1197809	1359.68	GAPVD1	GTPase activating protein and VPS9 domains 1
25894	3.67e-02	1.40e-02	0.1658	-2.45689	-0.4074424	42.76	PLEKHG4	pleckstrin homology and RhoGEF domain containing G4
101929407	3.68e-02	1.40e-02	0.2657	-2.45619	-0.6527217	22.96	PTPRD-AS1	PTPRD antisense RNA 1
79713	3.68e-02	1.40e-02	0.1331	2.45601	0.3267884	79.23	IGFLR1	IGF like family receptor 1
105377321	3.69e-02	1.41e-02	0.2674	2.45538	0.6565872	21.21	SCPPPQ1	secretory calcium-binding phosphoprotein proline-glutamine rich 1
25874	3.69e-02	1.41e-02	0.079	2.45522	0.193916	4395.53	MPC2	mitochondrial pyruvate carrier 2
10590	3.69e-02	1.41e-02	0.4858	2.45519	1.1927039	63.27	SCGN	secretagogin, EF-hand calcium binding protein
55829	3.69e-02	1.41e-02	0.086	2.45519	0.2111474	1007.82	SELENOS	selenoprotein S
11259	3.69e-02	1.41e-02	0.1474	-2.45512	-0.3617942	2544.34	FILIP1L	filamin A interacting protein 1 like
4780	3.69e-02	1.41e-02	0.0645	-2.45458	-0.1582576	2341.16	NFE2L2	NFE2 like bZIP transcription factor 2
84062	3.69e-02	1.41e-02	0.0982	2.45447	0.2409326	448.58	DTNBP1	dystrobrevin binding protein 1
375748	3.70e-02	1.41e-02	0.0561	2.45412	0.1376249	577.21	ERCC6L2	ERCC excision repair 6 like 2
105378443	3.70e-02	1.41e-02	0.1178	2.45385	0.2890023	62.5	LOC105378443	uncharacterized LOC105378443
5783	3.70e-02	1.41e-02	0.1474	-2.4535	-0.3616725	459.03	PTPN13	protein tyrosine phosphatase non-receptor type 13
105369380	3.70e-02	1.41e-02	0.1951	-2.45345	-0.4786481	10.89	LOC105369380	
100506033	3.70e-02	1.42e-02	0.1194	2.45332	0.2928453	203.75	PTOV1-AS1	PTOV1 antisense RNA 1
6396	3.70e-02	1.42e-02	0.0518	2.45326	0.1271376	1373.53	SEC13	SEC13 homolog, nuclear pore and COPII coat complex component
55636	3.70e-02	1.42e-02	0.0699	2.45317	0.1714531	763.62	CHD7	chromodomain helicase DNA binding protein 7
2564	3.70e-02	1.42e-02	0.2005	-2.45304	-0.4918011	1949.2	GABRE	gamma-aminobutyric acid type A receptor subunit epsilon
7920	3.70e-02	1.42e-02	0.0504	-2.45296	-0.1236461	720.27	ABHD16A	abhydrolase domain containing 16A, phospholipase
51277	3.71e-02	1.42e-02	0.0682	2.45271	0.1672885	508.79	DNAJC27	DnaJ heat shock protein family (Hsp40) member C27
283518	3.71e-02	1.42e-02	0.1041	2.4522	0.2552882	38.17	KCNRG	potassium channel regulator
10436	3.72e-02	1.42e-02	0.0753	2.45174	0.1845275	1071.57	EMG1	EMG1 N1-specific pseudouridine methyltransferase
107986121	3.72e-02	1.42e-02	0.1098	-2.45123	-0.2691613	91.68	LOC107986121	uncharacterized LOC107986121
5144	3.72e-02	1.42e-02	0.1968	2.45139	0.4825224	1119.06	PDE4D	phosphodiesterase 4D
105375363	3.72e-02	1.42e-02	0.1715	-2.45124	-0.4202954	11.83	LOC105375363	uncharacterized LOC105375363
727909	3.72e-02	1.42e-02	0.1392	2.45125	0.3412444	85.92	GOLGA8Q	golgin A8 family member Q
51108	3.72e-02	1.42e-02	0.0495	2.45124	0.1214565	1495.01	METTL9	methyltransferase like 9
146198	3.72e-02	1.42e-02	0.0645	-2.45143	-0.1580672	481.69	ZFP90	ZFP90 zinc finger protein
105377771	3.72e-02	1.42e-02	0.142	-2.45106	-0.3480563	24.65	LOC105377771	
112268109	3.72e-02	1.42e-02	0.1187	-2.45109	-0.2910548	181.67	LOC112268109	
6926	3.73e-02	1.43e-02	0.1446	2.45006	0.3542703	796.61	TBX3	T-box transcription factor 3
55294	3.73e-02	1.43e-02	0.1178	2.44941	0.2885854	1712	FBXW7	F-box and WD repeat domain containing 7
60312	3.74e-02	1.44e-02	0.1479	-2.44833	-0.3621802	405.88	AFAP1	actin filament associated protein 1
342918	3.74e-02	1.44e-02	0.3907	-2.44835	-0.9564734	7.47	C19orf81	chromosome 19 open reading frame 81
85478	3.74e-02	1.44e-02	0.2549	-2.44826	-0.6240836	10.25	CCDC65	coiled-coil domain containing 65
2846	3.75e-02	1.44e-02	0.3053	-2.44818	-0.7474535	24.65	LPAR4	lysophosphatidic acid receptor 4
57142	3.75e-02	1.44e-02	0.2109	-2.4473	-0.5161192	4191.17	RTN4	reticulon 4
6167	3.76e-02	1.44e-02	0.0789	2.44683	0.1931502	6059.72	RPL37	ribosomal protein L37
105370687	3.76e-02	1.44e-02	0.1287	-2.4466	-0.3149678	83.11	LOC105370687	uncharacterized LOC105370687
108903150	3.76e-02	1.44e-02	0.0558	2.44642	0.1363974	361.14	ZNF8-ERVK3-1	ZNF8-ERVK3-1 readthrough
6189	3.77e-02	1.45e-02	0.0973	-2.44578	-0.2379732	5846.85	RPS3A	ribosomal protein S3A
58191	3.77e-02	1.45e-02	0.1502	-2.44559	-0.3673688	184.68	CXCL16	C-X-C motif chemokine ligand 16
81554	3.78e-02	1.45e-02	0.07	-2.44486	-0.1712548	1749.83	RCC1L	RCC1 like
340526	3.78e-02	1.45e-02	0.1145	-2.44468	-0.2800087	187.35	RTL5	retrotransposon Gag like 5
341346	3.78e-02	1.45e-02	0.1921	2.4446	0.4695675	19.41	SMCO2	single-pass membrane protein with coiled-coil domains 2
962	3.78e-02	1.45e-02	0.23	-2.44424	-0.5622297	35.4	CD48	CD48 molecule
283820	3.78e-02	1.45e-02	0.1161	2.44426	0.2837557	3666.62	NOMO2	NODAL modulator 2
1511	3.78e-02	1.45e-02	0.3568	-2.44398	-0.8719379	21.92	CTSG	cathepsin G
105377063	3.79e-02	1.45e-02	0.4355	2.4435	1.0641635	10.47	LOC105377063	uncharacterized LOC105377063
10981	3.79e-02	1.46e-02	0.1226	-2.44315	-0.2995483	107.22	RAB32	RAB32, member RAS oncogene family
152189	3.80e-02	1.46e-02	0.107	-2.44229	-0.2612294	93.39	CMTM8	CKLF like MARVEL transmembrane domain containing 8
80739	3.80e-02	1.46e-02	0.1771	-2.44228	-0.4326176	20.85	MPIG6B	megakaryocyte and platelet inhibitory receptor G6b
11236	3.80e-02	1.46e-02	0.0477	-2.44231	-0.1166034	811.06	RNF139	ring finger protein 139
3606	3.80e-02	1.46e-02	0.2212	2.44223	0.5402809	43.81	IL18	interleukin 18
345778	3.80e-02	1.46e-02	0.0911	2.44217	0.2225347	765.25	MTX3	metaxin 3
3105	3.80e-02	1.46e-02	0.1379	-2.44184	-0.3367106	6595.54	HLA-A	major histocompatibility complex, class I, A
51499	3.80e-02	1.46e-02	0.0679	2.44179	0.1657193	301.16	TRIAP1	TP53 regulated inhibitor of apoptosis 1
55593	3.80e-02	1.46e-02	0.0547	-2.44179	-0.1335289	1030.39	OTUD5	OTU deubiquitinase 5
57231	3.80e-02	1.46e-02	0.0456	2.44164	0.1113441	966.08	SNX14	sorting nexin 14
83658	3.80e-02	1.46e-02	0.0761	2.44134	0.1857479	2415.75	DYNLRB1	dynein light chain roadblock-type 1
9806	3.80e-02	1.46e-02	0.1908	-2.44119	-0.4656617	552.96	SPOCK2	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2
9049	3.80e-02	1.46e-02	0.0716	2.44122	0.1748408	869.55	AIP	aryl hydrocarbon receptor interacting protein
101930100	3.81e-02	1.47e-02	0.185	-2.44054	-0.4515721	16.31	LOC101930100	uncharacterized LOC101930100
100507283	3.81e-02	1.47e-02	0.1345	2.44021	0.3281572	34.44	MSANTD2-AS1	MSANTD2 antisense RNA 1
4637	3.81e-02	1.47e-02	0.0979	2.44018	0.2388889	7442.69	MYL6	myosin light chain 6
5420	3.82e-02	1.47e-02	0.1081	2.43989	0.2638343	4701	PODXL	podocalyxin like
375611	3.82e-02	1.47e-02	0.102	-2.43975	-0.2488745	56.36	SLC26A5	solute carrier family 26 member 5
729	3.82e-02	1.47e-02	0.2913	-2.43969	-0.7107308	4173.43	C6	complement C6
57035	3.82e-02	1.47e-02	0.1009	-2.43955	-0.2460385	2594.28	RSRP1	arginine and serine rich protein 1
8522	3.82e-02	1.47e-02	0.1609	-2.43949	-0.3924019	3446.58	GAS7	growth arrest specific 7
51301	3.83e-02	1.48e-02	0.1812	-2.43827	-0.4417329	28.96	GCNT4	glucosaminyl (N-acetyl) transferase 4
9147	3.83e-02	1.48e-02	0.0493	2.43829	0.1202474	1677.3	NEMF	nuclear export mediator factor
11116	3.84e-02	1.48e-02	0.0663	2.43771	0.1616174	529.58	CEP43	centrosomal protein 43
653061	3.84e-02	1.48e-02	0.1024	-2.43716	-0.2496426	77.72	GOLGA8S	golgin A8 family member S
3995	3.84e-02	1.48e-02	0.1107	2.43709	0.2696992	1914.37	FADS3	fatty acid desaturase 3
220594	3.84e-02	1.48e-02	0.1905	-2.43688	-0.4642497	295.41	USP32P2	ubiquitin specific peptidase 32 pseudogene 2
10276	3.85e-02	1.48e-02	0.0852	-2.43662	-0.2075178	573.71	NET1	neuroepithelial cell transforming 1
79953	3.85e-02	1.48e-02	0.1328	-2.43636	-0.3235398	838.43	SYNDIG1	synapse differentiation inducing 1
51575	3.85e-02	1.48e-02	0.0908	2.43613	0.2210872	494.76	ESF1	ESF1 nucleolar pre-rRNA processing protein homolog
143903	3.85e-02	1.49e-02	0.1163	-2.43571	-0.2832542	102.53	LAYN	layilin
157695	3.85e-02	1.49e-02	0.1267	-2.43556	-0.3086271	120.98	TDRP	testis development related protein
65220	3.86e-02	1.49e-02	0.091	-2.43476	-0.2216734	798.24	NADK	NAD kinase
404201	3.86e-02	1.49e-02	0.1669	-2.43465	-0.4064558	178.26	WDFY3-AS2	WDFY3 antisense RNA 2
100303491	3.87e-02	1.49e-02	0.1546	2.43383	0.3762914	13.65	ZEB2-AS1	ZEB2 antisense RNA 1
3984	3.87e-02	1.50e-02	0.094	2.43353	0.2287757	355.24	LIMK1	LIM domain kinase 1
53842	3.88e-02	1.50e-02	0.2842	-2.43327	-0.6916094	27.88	CLDN22	claudin 22
102723906	3.88e-02	1.50e-02	0.3876	-2.43273	-0.942859	7.28	LOC102723906	uncharacterized LOC102723906
9580	3.88e-02	1.50e-02	0.0818	-2.43265	-0.1989973	644.34	SOX13	SRY-box transcription factor 13
374378	3.88e-02	1.50e-02	0.1121	-2.43257	-0.2727866	840.03	GALNT18	polypeptide N-acetylgalactosaminyltransferase 18
5460	3.89e-02	1.50e-02	0.1953	-2.43222	-0.4748975	36.28	POU5F1	POU class 5 homeobox 1
654	3.89e-02	1.50e-02	0.1911	-2.4321	-0.4647549	255.14	BMP6	bone morphogenetic protein 6
107984088	3.89e-02	1.50e-02	0.3083	-2.43195	-0.7497976	11.25	LOC107984088	uncharacterized LOC107984088
100128361	3.89e-02	1.50e-02	0.1287	-2.43179	-0.3130318	23.33	LOC100128361	uncharacterized LOC100128361
140809	3.89e-02	1.50e-02	0.1383	2.43188	0.3364158	1272.9	SRXN1	sulfiredoxin 1
101928399	3.89e-02	1.50e-02	0.2376	-2.43179	-0.5778275	34.4	LINC01679	long intergenic non-protein coding RNA 1679
92140	3.89e-02	1.50e-02	0.0653	2.43174	0.1588968	2575.25	MTDH	metadherin
10840	3.89e-02	1.50e-02	0.1741	2.4316	0.4233769	1545.68	ALDH1L1	aldehyde dehydrogenase 1 family member L1
